Article_Id,Content
5827599295d0e0204d56018e,"The seeds of the biggest upset in American politics in recent memory were sewn in the Midwest, where decades of economic decay largely ignored by Democrats came back to haunt Hillary Clinton."
582758b995d0e0204d56018b,"With the uncertainty in domestic politics, geopolitics and the economy, the wealthy have been mindful of the potential downside of their investments."
5827552095d0e0204d560188,"Both say they will return to play in January, but injuries to top players give tennis fans a glimpse of what’s to come."
582753cd95d0e0204d560186,"This is the story of the Paris attacks by those who lived through them. “I will always live with the fact that I saw ringing cellphones that said ‘Papa,’ ‘Maman,’ on the dead.”"
5827f59c95d0e0204d560260,"This is the story of the Paris attacks by those who lived through them. “I will always live with the fact that I saw ringing cellphones that said ‘Papa,’ ‘Maman,’ on the dead.”"
5827539995d0e0204d560185,"Alissa J. Rubin, The Times’s Paris bureau chief, describes how compiling an oral history project on the 2015 attacks revealed new aspects of the traumatic event."
582752d495d0e0204d560183,Jessica Duke is a jet engine mechanic at Pratt & Whitney in Connecticut. An aunt who worked for Delta Air Lines encouraged her early interest in aviation.
582751c995d0e0204d560180,Reader sound off on the latest headlines in Sports.
58274aab95d0e0204d560176,"An interview with Tracy DuVivier Gary, who has spent 40 years jump-starting dozens of organizations focused on improving the lives of women and girls."
58274a9c95d0e0204d560175,Emily Cox and Henry Rathvon invite us to take wing with today’s acrostic.
582749b195d0e0204d560173,Rarely in American history has the exercise of choosing people had such a far-reaching impact on the nature and priorities of a new administration.
582748dd95d0e0204d560171,"The New York Times Neediest Cases Fund begins its latest annual campaign, which supports eight beneficiary organizations that assist people struggling in New York and beyond."
5827485795d0e0204d56016f,Markets that had heavily favored Hillary Clinton were poised to dive on election night. Then President-elect Donald J. Trump sweetened his tone.
582747d895d0e0204d56016e,"Tax reform is one thing President-elect Donald J. Trump and Speaker Paul Ryan can agree on, broadly, though the specifics can get thorny."
5827477e95d0e0204d56016d,"About a billion people in the developing world have basic smartphones, and for many of them, it’s their only computer and communication device."
5827476495d0e0204d56016c,"A mobile number can be even more valuable than a Social Security number, since it’s tied to so many databases and connected to a device you carry with you."
582745f395d0e0204d560169,"Regulators in the United States and Germany said they were investigating some gas-powered Audis that shifted differently during tests, deepening Volkswagen’s woes."
582744cb95d0e0204d560168,Terrance Ferguson is spending a year — and earning a paycheck — overseas after picking the Adelaide 36ers over the Arizona Wildcats.
5833739695d0e03926071cbc,President-elect Donald J. Trump could try to overhaul the Federal Reserve. Or he could emulate Ronald Reagan and leave the central bank alone.
5827427895d0e0204d560163,Thousands have turned out to protest in at least 52 cities across the United States in the days since the vote.
58273c9f95d0e0204d56015c,Upscale properties in exclusive locales are selling more briskly as the wealthiest look to invest in tangible assets.
58273b3095d0e0204d56015b,"Ray Tensing fatally shot Samuel DuBose during a traffic stop last July, an encounter that was captured on video and set off protests."
582806b395d0e0204d560283,"In its 105th year, The New York Times Neediest Cases Fund has provided direct assistance to those struggling in New York and beyond."
5827340395d0e0204d560156,We asked our readers outside the United States to tell us how the election might affect their family and country. We received more than 800 responses.
582731b195d0e0204d560154,"Gang violence and economic desperation in Guatemala, Honduras and El Salvador have driven an exodus of migrants that President-elect Donald J. Trump will have to address."
5827302395d0e0204d560150,"The German chancellor, who faces opposition at home, is gathering herself to fight alone for European unity as an increasingly divided Continent looks to Germany."
5827300895d0e0204d56014f,"Massoud Mosavi, 7, and his family were deported from Norway. But he speaks Norwegian and English, and remembers nothing of his native country."
58272e9395d0e0204d56014c,"The leader of BP Capital enjoys risk, but he backs it up by staying supremely well informed about the market, which nourishes a confidence in his convictions."
58272e7895d0e0204d56014b,Can those allergic to cats and dogs expect accommodations in buildings where pets are welcome?
5827277295d0e0204d560142,"The presidential election underscores a problem for the tech industry: that a small group of people designs products the entire world uses, perhaps stifling diversity of thought."
5827236595d0e0204d56013c,"Secrecy, mistrust and the shadow of interrogation at the American prison limited doctors’ ability to treat mental illness among detainees."
582721ae95d0e0204d560139,"Over 10 years, medical personnel at Guantánamo struggled to understand the psychiatric problems of Ramzi bin al-Shibh, who has admitted helping plan the Sept. 11 attacks and was tortured in C.I.A. prisons."
5827206d95d0e0204d560134,A place to discuss the “A Little Variety” suite of puzzles.
5827207095d0e0204d560135,Party has long outweighed gender when people vote. This election turned out to be no different.
582713e695d0e0204d560126,A list of appointees and nominees for top posts in the new administration.
5827130695d0e0204d560125,Art and emotion in Brooklyn on Election Day and the day after
5827046395d0e0204d56011f,"The stock market has risen, with investors seemingly betting that Donald Trump will stick to proposals that would benefit corporate profits, and abandon others that wouldn’t."
5827044795d0e0204d56011e,"With voice commands and tablets, you can close the drapes and turn out the lights in your hotel room without getting out of your bed or chair."
5826f64f95d0e0204d56011b,"For the last eight years, designers have had a seat at the White House power table. The Trump administration may herald an end to all that."
5826f64f95d0e0204d56011a,"Iris Alonzo, popularizer of the high-waisted jean and the tube sock, begins her second fashion act."
5826ec4295d0e0204d560116,"Remember that yearly update you used to get from your aunt? Now it’s from your friends and colleagues, every week, and they can see if you’ve read it."
5826ebdf95d0e0204d560115,"Twitter functioned as this election cycle’s beating heartbeat. But now that the election is over, is it time to give it a rest?"
5826e89495d0e0204d560111,The carnage at La Belle Équipe was the worst of any at bars and cafes the night of the Paris terrorist attacks a year ago. Listen to the owner explain why he reopened five months after 19 people died there.
5826e88e95d0e0204d560110,"Ninety people were killed in a terrorist attack at the Paris concert hall on Nov. 13, 2015. Daniel Psenny heard the shots and leaned into the street. Listen as he describes the chaos that night."
5826e86695d0e0204d56010f,"Petworth, a neighborhood in the District of Columbia, is popular with young families — and flippers."
5826e86595d0e0204d56010e,"Petworth, a neighborhood in the District of Columbia, is popular with young families — and flippers."
5826e84e95d0e0204d56010d,Employees of a Carrier plant that is scheduled to move to Mexico in 2019 say they expect the president-elect to follow through on his vow to come to their aid.
5826e82b95d0e0204d56010b,"Our top 10 comments of the week, election edition: readers debate Donald Trump’s win, Hillary Clinton’s loss and the future of America."
5826d34195d0e0204d5600fe,A giant gender barrier was nearly hurdled. We asked women to tell us about their own vividly recalled barriers. Here are some of their stories.
5826b39995d0e0204d5600ec,"The 76ers ended a 44-game losing streak in October and November that dated to Nov. 22, 2013."
5826b30395d0e0204d5600ea,"The attack on Bagram Air Base killed two service members and two contractors, American and Afghan officials said."
5826afe895d0e0204d5600e2,"A sausage, voiced by Seth Rogen, learns that the afterlife isn’t what he expected in “Sausage Party.” And Dave Chappelle hosts “Saturday Night Live.”"
5826ac5795d0e0204d5600e0,"Gregg Popovich, Stan Van Gundy and Steve Kerr have openly criticized Mr. Trump since he won the presidential election."
5826a56d95d0e0204d5600d9,"Say what? She thought he was a bit aloof, but actually he was just too tall to hear her."
5826a55d95d0e0204d5600d8,"At their first meeting, she gave him a real talking-to. All he heard was “blah, blah, blah.”"
5826a48a95d0e0204d5600d5,"After four losses to the host Americans by the same score, 2-0, during World Cup qualifying, Rafael Márquez buried a header in the second half that gave the Mexicans a 2-1 victory."
5826a47c95d0e0204d5600d4,"Corrections appearing in print on Saturday, November 12, 2016"
582692c795d0e0204d5600c8,"Quotation of the day for Saturday, November 12, 2016."
5826925795d0e0204d5600c7,"Anthony was ejected from the game after arguing a call in the second quarter, and the Knicks’ hopes of winning the game soon followed."
58268e5095d0e0204d5600c0,"To James Comey, Anthony Weiner and all my friends in the media: We couldn’t have done this without you."
58268d4895d0e0204d5600bf,Thousands took part in demonstrations across the country that often blocked traffic.
582689bb95d0e0204d5600b8,"To the casual observer, the coming week’s supermoon won’t look that special. Here’s a look at what causes the supermoon and other lunar phenomena."
5826877d95d0e0204d5600b4,"How wondrous to have known a singer so literate, a writer so musical."
5826862c95d0e0204d5600af,"In 23 states, school funding is effectively lower now than in 2008, when the recession ravaged budgets. For many children, the harm will be permanent."
582685ba95d0e0204d5600ac,David J. Kahn sets a cruciverbal trap for us.
582682e595d0e0204d5600a7,The president-elect would do well to recognize the profound concern of Western democracies used to seeing America as a beacon for progress and stability.
5826817a95d0e0204d5600a5,"Fans of the bitter soccer rivals grew quiet to remember war dead on Armistice Day, but the before and the after was anything but reverent."
5826807195d0e0204d5600a2,Black Americans woke to a world they hoped they’d never see again.
58267d2595d0e0204d560099,America’s strongest allies expect a clear commitment to the trans-Atlantic security partnership.
58267c7e95d0e0204d560098,The party’s appeal has been based on identity over ideology.
58267bbf95d0e0204d560097,Donald J. Trump’s financial dealings and vast web of businesses pose a number of potential conflicts as he prepares to lead the country.
58267bb595d0e0204d560096,"The president of the Knicks said that “Chinatown,” “Hoosiers,” “Rear Window” and “The Searchers” were his four favorite films."
58267bb295d0e0204d560095,She broke ground in a male-dominated field in corporate roles and as a founding board member and chairwoman of the nonprofit New York New Media Association.
58267b2e95d0e0204d560093,"Did she really expect me to respect her choice when it undermined my presence in this country, in this university, in my very own dorm room?"
582679ad95d0e0204d560091,"As Mr. Trump prepares to assume the presidency, an open question remains about the capital he spurned: Just how much is he willing to become a part of it?"
5826771295d0e0204d56008d,"Civil rights groups say their inboxes and call centers are lighting up with reports of abuse, but caution that it’s too soon to say whether the trend will last."
5826738295d0e0204d56008a,"Michael Grabner, speedy winger, has enabled the Rangers to become the highest scoring team in the league."
582672ee95d0e0204d560089,"The 12-game match pits the champion, Magnus Carlsen of Norway, against the Russian challenger, Sergey Karjakin. And Woody Harrelson was there too."
5826701e95d0e0204d560086,"He said that the United States should focus on defeating the Islamic State, and find common ground with the Syrians and their Russian backers."
58266e6895d0e0204d560085,Mr. Lewandowski joined the cable news network in June in a deal denounced by some as a violation of journalistic ethics. He is reportedly interested in a job in the Trump administration.
58266e2595d0e0204d560084,Ms. Kelly writes about how she may have ensured that the investigation into Mr. Ailes’s behavior was a genuine one that he was not able to impede.
58266d5b95d0e0204d560082,"Mr. Pence, a former congressman, is also emerging as the chief conduit between Capitol Hill and the White House. Comparisons with Dick Cheney are already being made."
58266bc395d0e0204d56007c,Mr. Obama told his dejected staff members: “You don’t need hope when things are going well. You need it when things are not going well.”
58266a0795d0e0204d56007a,"Trump’s victory is saddening, but not surprising."
582669bd95d0e0204d560078,A new book presents a catalog of dashed dreams and dodged nightmares once planned for the New York landscape.
5826697495d0e0204d560077,"After big wins and tough losses, his year ends with the ATP World Tour Finals in London and then the Davis Cup final at home in Croatia."
5826663695d0e0204d560074,"Officials who have raised alarms about President Park Geun-hye’s adviser have paid a price, and opponents of the leader point to similarities to her father’s dictatorship."
5826637395d0e0204d560072,"For public servants who fear how Trump might govern, there is a moral responsibility to serve."
5826633795d0e0204d560071,"Donald J. Trump has proposed repealing much of the estate law and the tax benefits of philanthropy, giving wealthy families incentives to hold on to their money."
5826616295d0e0204d56006f,Vonn announced on her Facebook page that she had “severely fractured” the humerus bone of her right arm in a training crash on Thursday.
58265e7995d0e0204d560068,"Republicans will control the governor’s office and both chambers of the state legislature in four more states — Iowa, Kentucky, Missouri and New Hampshire."
5828fdd795d0e0204d5603a6,"Before Trump’s election in America exposed the failures of democracy, they had been revealed in Modi’s India."
5828fce195d0e0204d5603a5,"Dozens of chaplains on campuses across the country play a vital dual role: helping Muslim students feel welcome, and introducing Islam to non-Muslims."
5828fc1a95d0e0204d5603a4,"In an unprecedented intervention, Beijing recently quashed the results of an election in Hong Kong."
5828fb5495d0e0204d5603a1,"With two top-12 pass offenses meeting two bottom-12 pass defenses, the analyst Jon Gruden could have quarterbacks Eli Manning and Andy Dalton on the Hyperbole Express to Canton."
5828f98a95d0e0204d56039e,"Newman’s Own gives all its profit to charity, but that message on its labels didn’t seem to stand out to a generation known to favor companies with social consciences."
5828f96495d0e0204d56039d,"Winners of this annual prize, which honors young artists in theater and dance, will be announced on Jan. 9."
5828f8d595d0e0204d56039b,"If approved by Parliament, legislation would transfer the rights for the use of private land into Israeli hands and force Palestinian landowners to accept compensation."
5828f85d95d0e0204d56039a,“Ocean Warriors” will have its premiere on Dec. 4 and aims to reveal the crime and violence that often go unpunished in international waters.
5828f6da95d0e0204d560396,"The country is experiencing a boom in renewable energy, but some government officials are pushing instead for nuclear power to wean the nation off coal."
5828f5e595d0e0204d560395,"The sales of Impressionist, Modern and contemporary art that start Monday offer the first test of how the art market will react to a Trump presidency."
5828f44695d0e0204d56038e,Political scholars offering the “first historical assessment” of the Obama presidency gather to make revisions after the stunning election.
5828f24195d0e0204d560386,The following tax-exempt fixed-income issues are scheduled for pricing this week.
5828f07c95d0e0204d560382,Zhouqin Burnikel starts off our solving week.
5828ef0595d0e0204d56037f,Fund-raisers with a link to pop culture are on the rise. But are they effective?
5828ee2695d0e0204d56037c,"Mr. Oliver, who stars in “Attorney Street,” the latest installment of his solo trilogy, takes a melancholy stroll around his former neighborhood."
5828ea8095d0e0204d560378,European Union foreign ministers met on Sunday to discuss potential ramifications of Mr. Trump’s win. Many of his statements have left some European nations vulnerable.
5828ea0b95d0e0204d560376,"Petty got the start in a surprise move and showed off a strong arm, but a late interception effectively dashed any last remnant of hope for the Jets to make the playoffs."
5828e8b095d0e0204d560374,Simon Morrison’s new book serves as a backstage pass to the past and present of the renowned ballet company.
5828e7be95d0e0204d560371,The president-elect said his immigration priority was to deport up to three million undocumented immigrants rather than 11 million and that his border wall might be a fence in places.
5828e71695d0e0204d560370,"Sadler’s Wells London Production was behind this uninspiring evening, comprising works by Arthur Pita, Sidi Larbi Cherkaoui and Russell Maliphant."
5828e54995d0e0204d56036c,"The choreographer turned to the visual artist Daniel Arsham and the musician Pharrell Williams for this venture. It’s admirably ambitious, yet confused."
5828e34195d0e0204d560369,"There’s plenty to like in the new Acorn TV series, which takes place in 1946 England, but the show would have done better to rely more on actual history."
5828e2b095d0e0204d560368,"On Monday, the president will begin a trip that will take him to Greece, Germany and Peru. At every stop, he is sure to be asked how he got the election so wrong."
5828e2a495d0e0204d560367,"GSK does more than its competitors to make important drugs available in developing countries, according to an updated ranking."
5828def395d0e0204d56035f,"A question has long hung over Celebrex: Did it cause heart attacks? Now, a clinical trial suggests it may be safer than drugs like ibuprofen and naproxen."
5828dd7095d0e0204d56035d,"Even people who are at the worst risk can benefit by not smoking, exercising moderately and eating a healthy diet, researchers say."
5828dc8495d0e0204d56035c,National Geographic’s new series is a hybrid of documentary and space drama. It’s an interesting attempt but feels ill-timed to the moment.
5828da9595d0e0204d560356,Here’s what you need to know to start your day.
5828d8b395d0e0204d560351,"The appointments created rival centers of power and elevated the voice of Mr. Bannon, whose longtime website, Breitbart News, has traded in conspiracy theories and sometimes racist messages."
5828d11b95d0e0204d560342,"Jakob Michelsen is thriving at SonderjyskE as teams in Denmark, amid a downturn, adopt changes in their hiring practices, their approaches and even the league structure."
5828d12495d0e0204d560343,"Rumen Radev, a former air force commander with no previous political experience, seemed headed for a decisive victory in a runoff election."
5828d00595d0e0204d560341,Gay players have added campy humor and flamboyantly themed tournaments to a winter sport’s traditions of friendly competition and drinking.
5828ca7095d0e0204d56033e,"Junior high and high school coaches from China participated in a three-month residency as part of a partnership involving the Chinese government, the Pac-12 and the University of Utah."
5828c44795d0e0204d560339,"A penetrating silence enveloped Paris on Sunday as thousands of people massed under a leaden sky to remember the victims of the Nov. 13, 2015, attacks."
5828c42795d0e0204d560338,Auriemma dropped in on San Antonio during training camp to learn from the culture that Popovich has created for the Spurs.
5828c2f495d0e0204d560337,"The Amy Adams film beat expectations, buoyed by reviews. Over all, North American ticket sales were up 47 percent compared with the same weekend in 2015."
5828b67795d0e0204d560327,"Archbishop Joseph Tobin faces many challenges in his new post in Newark, including shifting demographics and criticism drawn by his predecessor."
5828a93695d0e0204d56031f,"After two soldiers were killed by attackers, troops of the Buddhist-majority government burned villages in Rakhine State close to the Bangladesh border."
5828a1f995d0e0204d560315,"Reporters for The New York Times spoke with people across the country to understand the issues that split voters before the election, and today."
5828a0bd95d0e0204d560312,"Analysts say politicians are exploiting religious fervor to challenge the capital’s governor and his close ally, President Joko Widodo."
58289cc595d0e0204d56030c,Rudolph W. Giuliani said it would be ‘unrealistic’ for Mr. Trump to remove his children from his business empire. Ethics experts said the remarks were misguided.
5831d6a395d0e03926071963,"Tom Brady came up short at the goal line against the Seahawks, while the Cowboys’ rookies won in a thriller at Pittsburgh. Week 10 scores and highlights."
58289a9795d0e0204d560308,"Lavelle Lockett, 26, had been homeless when he was hospitalized at a psychiatric center. Two years later, he has an apartment and hopes to attend college."
5828906195d0e0204d5602fb,Thanksgiving is just around the corner. Give yourself a break in the kitchen.
58288dac95d0e0204d5602f8,The proposed deal covers about 1.5 million Tacoma and Tundra pickup trucks and Sequoia S.U.V.s suspected of receiving inadequate rust protection.
582889cc95d0e0204d5602f4,"National polls missed the result by only a few points, but state polling systematically underestimated Donald J. Trump’s standing in the Upper Midwest and Northeast."
5828847495d0e0204d5602ea,Mr. Russell went from being one of the top studio musicians in Los Angeles to a celebrated songwriter for himself and other acts.
5828840095d0e0204d5602e7,"A restaurant in Queens where scenes from Martin Scorsese’s classic gangster film were shot got a visit from two men who ate, then refused to pay their check."
58287c8f95d0e0204d5602dd,"The east coast of the South Island was shaken Monday just after midnight, with multiple aftershocks and tsunami waves."
582847dd95d0e0204d5602af,Here’s what you need to know about the week’s top stories.
582839c295d0e0204d5602a3,"Surfers are seeking isolated adventures, craggy nature and unexplored waves."
582839af95d0e0204d5602a2,Recent residential sales in New York City and the region.
58282d0a95d0e0204d56029b,"Kate McKinnon, as Hillary Clinton, sang the Leonard Cohen song “Hallelujah,” including the lyric, “I told the truth, I didn’t come to fool you.”"
5828249495d0e0204d560297,After such an erratic and unpredictable election there are inevitable questions.
5828018095d0e0204d56027b,Donald J. Trump gives his first post-election interview on “60 Minutes.” And “The Traffickers” investigates the seamy side of the black market.
5827fcc095d0e0204d560278,"Marcelo Brozovic scored twice as Croatia beat Iceland, 2-0, in Zagreb on Saturday and opened up a lead at the top of European Group I in World Cup qualifying."
5827f9ea95d0e0204d560276,The bride works for Hermès; the groom for Goldman Sachs.
5827f96f95d0e0204d560275,Ms. Bergstrom is a lawyer; Ms. Merdjanoff is a research assistant professor at N.Y.U.
5827f8f995d0e0204d560273,"The couple met as students at the University of Virginia, from which they graduated."
5827f88095d0e0204d560272,The couple are to marry at the Brooklyn Botanic Garden.
5827f80f95d0e0204d560270,"The couple were paired for a golf outing in 2014 and connected, even though she defeated him easily."
5827f6ee95d0e0204d560268,"The couple met at N.Y.U., from which they both received law degrees."
5827f6ef95d0e0204d560269,"The couple were married at Guastavino’s, an event space in New York."
5827f6ef95d0e0204d56026a,The couple were married at St. Michael’s Episcopal Church in New York.
5827f6f095d0e0204d56026d,"The couple, who met through OkCupid, were married at the Presidio Chapel in San Francisco."
5827f6f095d0e0204d56026c,The couple are married at the New York Botanical Garden in the Bronx.
5827f6f095d0e0204d56026b,"The couple met at Morgan Stanley, where they both work."
5827f5ba95d0e0204d560263,"The couple, who met on Match.com, were married at the Roman Catholic Cathedral Basilica of the Sacred Heart in Newark."
5827f5bb95d0e0204d560264,The bride is a research scientist; the groom is a founder of a furniture and junk removal company.
5827f5bb95d0e0204d560265,The couple met after two dating apps matched their profiles through their social media connections.
5827f5b595d0e0204d560262,The bride works for Flatiron Health; the groom is an assistant sports editor for The New York Post.
5827f5b495d0e0204d560261,The couple met in August 2013 through LinkedIn.
5827f48595d0e0204d56025a,The couple met in November 2014 at a New York restaurant.
5827f48895d0e0204d56025b,"The bride is an editor at Reuters, and the groom is a lawyer."
5827f48895d0e0204d56025c,"The bride and groom went to Princeton, but didn’t meet until after graduating."
5827f48895d0e0204d56025d,The couple met while they were working as AmeriCorps volunteers in San Francisco.
5827f36095d0e0204d560254,The couple met in 2015 at a Sukkot rooftop party at the Jewish Community Center of Manhattan.
5827f36295d0e0204d560255,The couple met via OkCupid.
5827f36395d0e0204d560256,"A blind date in New York leads to a wedding, five years later, in Scottsdale, Ariz."
5827f39695d0e0204d560258,"The couple, who met after playing kickball, were married in Rye, N.Y."
5827e7c095d0e0204d56024d,"Corrections appearing in print on Sunday, November 13, 2016"
5827e6d195d0e0204d560249,Australia had sent the refugees to a detention center on the impoverished island of Nauru. The United Nations has called such holding camps inhumane.
5827e59695d0e0204d560246,"DeRozan scored 33 points, the eighth time in nine games this season he has recorded at least 30."
5827e36a95d0e0204d560243,"Negotiators made changes to an agreement rejected by voters, and the nation’s president urged quick ratification, saying, “The cease-fire is fragile.”"
5827ce1795d0e0204d56022d,"Quotation of the day for Sunday, November 13, 2016."
5827ca8995d0e0204d560228,"Hillary Clinton's campaign staff distributed an internal memo on Thursday detailing why it thought the F.B.I. director, James B. Comey, had played a role in Mrs. Clinton's loss."
5827c4ac95d0e0204d560224,"Pitt made a field goal with six seconds left to beat Clemson, the playoffs’ second-ranked team; Iowa hit a field goal as time expired to stun Michigan and Southern California defeated Washington."
5827beb795d0e0204d56021d,"Army fell to 5-5 with a 44-6 loss, a setback in its pursuit for its first winning record since 2010."
5827ad1495d0e0204d56020b,"It’s a stormy, turbulent market for the world investor. Here are 15 charts and graphs to help clarify your financial thinking in a time of global market confusion (or at least amuse and calm you down a bit)."
5827ad1a95d0e0204d56020c,Weijian Shan of the fund management firm PAG is focusing his money on companies that can benefit from China’s rising consumerism.
582a4eff95d0e0204d5606c9,"General Manager Sandy Alderson has made clear that the Mets remain serious about re-signing Cespedes, who becomes one of baseball’s most attractive free agents."
582a4ef695d0e0204d5606c8,Trump listened to the media’s drumbeat of problems without remedies and turned it into a winning narrative of doom that only he could fix.
582a438095d0e0204d5606ba,Here’s what you need to know at the end of the day.
582a417d95d0e0204d5606b3,"A jury convicted Justin Ross Harris on eight counts, including malice murder, more than two years after his 22-month-old son died in a hot car."
582a3c1d95d0e0204d5606a7,President-elect Trump has indicated he will look for a quick exit from America’s commitment to reduce greenhouse gas emissions.
582a3a4295d0e0204d5606a2,Donald Trump make a controversial appointment; Hillary Clinton blames the F.B.I. director for her loss.
582a39f495d0e0204d5606a1,"The leaders discussed trade and combating terrorism, with the Russian president saying he hoped for “noninterference in the other’s internal affairs.”"
582a39b895d0e0204d5606a0,"Prime Minister Modi has banned 500- and 1,000-rupee bills, or about 86 percent of India’s currency, in an effort to combat corruption and tax avoidance."
5829761395d0e0204d56046a,
582a390f95d0e0204d56069d,"A look at the words of Stephen K. Bannon, the new chief White House strategist to President-elect Donald J. Trump."
582a36ec95d0e0204d560693,John Alexander Skelton sources vintage materials from around England and then hand-dyes them before sewing them into men’s garments.
582a36eb95d0e0204d560692,The British designer has crafted a unique collection by sourcing vintage fabrics.
582a365395d0e0204d560690,"Martin Lipton, 85, a founder of Wachtell Lipton Rosen & Katz, discusses his work to promote alternatives to what he calls “short-termism.”"
582a363a95d0e0204d56068f,"The Russian Defense Ministry blamed a technical failure for the crash of the jet, a MIG-29."
582a351295d0e0204d56068a,We asked readers — without any context — to caption a photo that ran in The New York Times. Here’s how they responded.
58d958a795d0e02489b93967,"With girlfriends acting as ironic courtside commentators, Andy Bragen’s play examines a highly charged pastime for two men entering middle age."
582a342895d0e0204d560684,"Congress will try to finish the last of its business, including a spending bill to keep the government open, before the Trump administration comes in."
582a342195d0e0204d560683,"Other financial regulators are expected to follow suit, giving the Trump administration an opening to shift the government’s approach to policing the industry."
582a33de95d0e0204d560682,"Ms. Mattila, 56, used to perform the title part in Janacek’s “Jenufa.” Now she portrays that character’s stepmother. “I love both roles,” she said."
582a30c295d0e0204d56067c,"The start-up world has moved away from easily definable consumer or corporate products and services, and Spark Capital has followed."
582a304f95d0e0204d56067a,"As shown in a study of mountain river systems out West, the bottom, where most of the water is found, is crucial in sustaining a diversity of life."
582a2fca95d0e0204d560677,"As the financial world faces dismal returns and criticism over high fees, managers are turning to machines to make decisions once left to humans."
582a2fa795d0e0204d560676,"He stars in that conspiracy thriller, beginning Tuesday on the USA Network. It is adapted from the 2007 Mark Wahlberg movie and the Stephen Hunter novel “Point of Impact.”"
582a2f6e95d0e0204d560674,"After years adapting to the Affordable Care Act, health insurers now face uncertainty about what will come in the Trump administration."
582a2e3195d0e0204d56066f,"The mortgage giants’ government conservatorship irks investors, who assert the arrangement deprives them of dividends."
582a2b5b95d0e0204d560667,"A failure to secure debt relief before 2017 could spell a new round of political and economic instability in the country, and Europe as a whole."
582a299b95d0e0204d560662,"Untreated sewage fuels algal blooms in the world’s largest freshwater lake, home to scores of unique plant and animal species."
582a264195d0e0204d56065b,"The authorities in Wisconsin have appealed a judge’s ruling that overturned Mr. Dassey’s conviction, which was featured in the Netflix documentary."
582a260f95d0e0204d560658,Here’s what you need to know to start your day.
582a258f95d0e0204d560656,"The International Criminal Court signaled Monday that investigations were likely in cases involving American and Afghan soldiers, as well as Taliban fighters."
582a254495d0e0204d560654,A photographer hung out in corners of Alice Waters’s legendary restaurant to create an intimate portrait of life there.
582a253495d0e0204d560652,"Mr. Bannon, the former head of Breitbart News, will be President-elect Trump’s senior adviser, an appointment that has drawn criticism."
582a232295d0e0204d56064d,"Seagull, run by Johanna Fateman of the band Le Tigre, is an inclusive space that counts Brooke Shields, Eileen Myles and Tavi Gevinson as regulars."
582a200a95d0e0204d560647,Readers discuss an Op-Ed article by Senator Bernie Sanders.
582a1ed195d0e0204d560644,"This noirish new series, beginning on Tuesday on TNT, stars Michelle Dockery (a “Downton Abbey” aristocrat) as a sultry con artist and parolee."
582a1e6095d0e0204d560643,A grandfather’s tales connect the dots of a family’s life and make sense of the past in Mr. Chabon’s latest novel.
582a1dca95d0e0204d56063f,"You know all about the cuneiform written by scribes thousands of years ago. Of course, you do. A museum staff member created a modern take on the language, in the form of cookies."
582a1b9095d0e0204d560634,The $8 billion price looks fair for a company that will jump-start Samsung’s presence in the connected-car supplier market.
582a1b1395d0e0204d560631,"Beijing is using the anniversary of the Long March, which established Mao’s pre-eminence, in an effort to sow patriotic fervor and strengthen loyalty to the Communist Party."
582a1b0d95d0e0204d560630,HBO said on Monday that it will bring back the three freshman shows that form the backbone of its lineup this fall.
582a196895d0e0204d56062c,"An introduction to the industrial certainty complex, a reminder to stay the course on investments and thoughts on retirement savings."
582a195f95d0e0204d56062b,"The Consumer Financial Protection Bureau demanded documents from two firms offering “contracts for deed,” transactions aimed at lower-income buyers."
582a193f95d0e0204d560629,"“Working in Process/New Bodies” captured the collaboration between Sara Mearns, of New York City Ballet, and the choreographer Jodi Melnick."
582a186195d0e0204d560627,"Clouds have descended over Mexico, miring the nation in a state of anguish and paralysis over what the incoming United States president has in store for it."
582a185695d0e0204d560626,Democrats need to borrow his tactics.
582a176695d0e0204d560623,"The president said Mr. Trump should reach out to voters alienated by his campaign, and declined to comment on the selection of Stephen K. Bannon as senior counselor."
582a155195d0e0204d56061d,"Six performances, including a festive 1970 jam session, recall several aspects of the musician’s career."
582a142495d0e0204d560619,The double-portrait will be displayed beginning Nov. 29 at the Stieglitz Art and Industry Academy in St. Petersburg.
582a138b95d0e0204d560617,"The new industry mixing finance and technology has no clear capital, but major international cities and lesser ones are vying to attract companies."
582a137895d0e0204d560616,"The Lions are barred from competing while the university investigates texts sent by team members that included the use of racist, misogynistic and homophobic terms."
582a136e95d0e0204d560615,"The remains of President Lech Kaczynski, his wife and other victims are to be re-examined, but critics say the investigation is politically motivated."
582a135395d0e0204d560614,The president of Blackstone teamed up with a labor economist to help average Americans create secure nest eggs for their postwork lives.
582a134f95d0e0204d560613,"In voting to leave the European Union, Britain has injected substantial uncertainty into the calculations of international business."
582a124795d0e0204d56060f,"Ms. Ifill reported for The Washington Post, The New York Times and NBC News before becoming a PBS presence and debate moderator."
582a100795d0e0204d560609,"There are no more undefeated teams, but plenty of intrigue remains, including a rematch of last season’s Eastern Conference finals between Cleveland and Toronto."
582a0fa195d0e0204d560608,"The “advice of counsel” defense is raised with increased regularity in white-collar crime cases, often coupled with its close cousin – acting in good faith."
582a0f0d95d0e0204d560605,Life on Martha’s Vineyard follows a seasonal rhythm all its own.
582a0a5295d0e0204d5605fa,
